伝票番号,明細番号,要求明細番号,営業日付,開店回数,店舗コード,店舗名,明細区分,商品コード,バーコード,商品名,仕入先名,部門名,分類１名,原価,商品管理区分,標準金額,標準税額,税率,販売金額,販売税額,数量,小計金額,小計税額,P/S区分,按分後金額,按分後税額,値引区分,部門販売フラグ,免税用商品区分,軽減税率対象品,伝票引除外,売上報告控除区分,(伝)現金,(伝)クレジット,(伝)売掛,(伝)その他,登録日時
4299698,3,3,20260207,1,01001056,FUNイオンモール岡山,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,8170,2026/02/07 14:04:57
4299697,1,1,20260207,1,01001056,FUNイオンモール岡山,0,1115147021013,2900000181496,638TRｱﾂｿﾞｺｼｮｰﾄﾌﾞｰﾂ,株式会社LEON,TC,BLACK,1880.00,1,3999,399,10,3999,399,1,3999,399,1,4398,399,0,0,0,0,0,0,0,0,0,4431,2026/02/07 14:01:47
4299697,2,2,20260207,1,01001056,FUNイオンモール岡山,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,4431,2026/02/07 14:01:47
4299696,1,1,20260207,1,01001047,FUNラゾーナ川崎プラザ,0,1108123017712,2900000194083,F-0183ﾌﾘﾝｼﾞﾃﾞﾆﾑﾐﾆSK,株式会社フラワージーンズ,TC,BLUE,1095.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,12536,2026/02/07 14:04:41
4299696,2,2,20260207,1,01001047,FUNラゾーナ川崎プラザ,0,1501049042420,2900000193291,22314ﾏｰﾒｲﾄﾞｼﾞｬﾝｽｶ,株式会社パンプキン,ガーリー,PBJ,1490.00,1,3999,399,10,3999,399,1,3999,399,1,4399,400,0,0,0,0,0,0,0,0,0,12536,2026/02/07 14:04:41
4299696,3,3,20260207,1,01001047,FUNラゾーナ川崎プラザ,0,1103123009713,2900000194885,F-0206Gｼﾞｬﾝ,株式会社フラワージーンズ,TC,BLUE,1570.00,1,4399,439,10,4399,439,1,4399,439,1,4838,439,0,0,0,0,0,0,0,0,0,12536,2026/02/07 14:04:41
4299695,1,1,20260207,1,01001047,FUNラゾーナ川崎プラザ,0,9998998011112,2900000103818,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞS,その他,***,WH,7.00,0,10,1,10,10,1,1,10,1,1,11,1,0,0,0,0,0,0,0,0,0,1988,2026/02/07 14:01:59
4299695,2,2,20260207,1,01001047,FUNラゾーナ川崎プラザ,0,1501122012910,2900000190887,25AW077-1ｽｿﾌｧｰﾐﾆOP,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,GRAY,1280.00,1,399,39,10,399,39,1,399,39,1,439,40,0,0,0,0,0,0,0,0,0,1988,2026/02/07 14:01:59
4299695,3,3,20260207,1,01001047,FUNラゾーナ川崎プラザ,0,1504014009010,2900000191082,215959ﾊﾞｲｶﾗｰﾍﾟﾌﾟﾗﾑKT,サンフォード株式会社,ガーリー,BLACK,1140.00,1,1399,139,10,1399,139,1,1399,139,1,1538,139,0,0,0,0,0,0,0,0,0,1988,2026/02/07 14:01:59
4299694,1,1,20260207,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1501122012940,2900000190894,25AW077-1ｽｿﾌｧｰﾐﾆOP,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,CG,1280.00,1,399,39,10,399,39,1,399,39,1,438,39,0,0,0,0,0,0,0,0,0,438,2026/02/07 14:03:08
4299693,1,1,20260207,1,01001043,FUNららぽーと愛知東郷,0,1110117073910,2900000189553,4859609ﾗﾒﾛｺﾞｼﾞｯﾌﾟPK,マディ株式会社,TC,GRAY,1310.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,5057,2026/02/07 14:00:59
4299693,2,2,20260207,1,01001043,FUNららぽーと愛知東郷,0,1110145019940,2900000190726,145009ﾜｯﾍﾟﾝﾛｺﾞPK,株式会社クロスツー,TC,CG,1250.00,1,1599,159,10,1599,159,1,1599,159,1,1759,160,0,0,0,0,0,0,0,0,0,5057,2026/02/07 14:00:59
4299692,1,1,20260207,1,01001052,FUNイオンモール四條畷,0,1504014008410,2900000191068,215958ﾗﾒｶﾀﾘﾎﾞﾝKT,サンフォード株式会社,ガーリー,PI,1001.00,1,3399,339,10,3399,339,1,3399,339,1,3738,339,0,0,0,0,0,0,0,0,0,7037,2026/02/07 14:01:12
4299692,2,2,20260207,1,01001052,FUNイオンモール四條畷,0,1508049020014,2900000193222,36271ｻｲﾄﾞWﾍﾞﾙﾄSK,株式会社パンプキン,ガーリー,BLACK,1130.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,7037,2026/02/07 14:01:12
4299691,1,1,20260207,1,01001050,FUNイオンモール各務原,0,1103120062130,2900000192706,280725-15ｽｴﾎﾟﾝJK,株式会社ワンズアーク,TC,IV,1430.00,1,3999,399,10,3999,399,1,3999,399,1,4398,399,0,0,0,0,0,0,0,0,0,4398,2026/02/07 14:00:00
4299690,1,1,20260207,1,01001009,FUN千葉C-one,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3980,2026/02/07 14:00:35
4299690,2,2,20260207,1,01001009,FUN千葉C-one,0,1515140011012,2900000190603,TR3883ﾚｰｽｱｯﾌﾟﾛｰﾌｧｰ,株式会社東照,ガーリー,BLACK,1350.00,1,3599,359,10,3599,359,1,3599,359,1,3958,359,0,0,0,0,0,0,0,0,0,3980,2026/02/07 14:00:35
4299689,1,1,20260207,1,01001038,FUNららぽーと海老名,0,1502014002130,2900000191013,216077ｴﾘﾚｰｽCD,サンフォード株式会社,ガーリー,IV,1160.00,1,2599,259,10,2599,259,1,2599,259,1,2858,259,0,0,0,0,0,0,0,0,0,2869,2026/02/07 14:03:43
4299689,2,2,20260207,1,01001038,FUNららぽーと海老名,0,9998998011112,2900000103818,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞS,その他,***,WH,7.00,0,10,1,10,10,1,1,10,1,1,11,1,0,0,0,0,0,0,0,0,0,2869,2026/02/07 14:03:43
4299688,1,1,20260207,1,01001048,FUNららぽーと新三郷,0,1110122012530,2900000190849,115KJ631ﾅﾝﾊﾞﾘﾝｸﾞﾄﾚｰﾅｰ,株式会社ＴｒｅｅＴｕｍｂｏ,TC,VO,1130.00,1,1799,179,10,1799,179,1,1799,179,1,1978,179,0,0,0,0,0,0,0,0,0,1978,2026/02/07 14:00:40
4299687,1,1,20260207,1,01001042,FUNイオンモール大高,0,1502014002130,2900000191013,216077ｴﾘﾚｰｽCD,サンフォード株式会社,ガーリー,IV,1160.00,1,2599,259,10,2599,259,1,2599,259,1,2859,260,0,0,0,0,0,0,0,0,0,10200,2026/02/07 14:04:36
4299687,2,2,20260207,1,01001042,FUNイオンモール大高,0,1508122016312,2900000192751,T6016ﾁｪｯｸﾌﾘﾙﾐﾆSK,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BROWN,1175.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,10200,2026/02/07 14:04:36
4299686,1,1,20260207,1,01001047,FUNラゾーナ川崎プラザ,0,9998998011112,2900000103818,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞS,その他,***,WH,7.00,0,10,1,10,10,1,1,10,1,1,11,1,0,0,0,0,0,0,0,0,0,4010,2026/02/07 13:59:40
4299686,2,2,20260207,1,01001047,FUNラゾーナ川崎プラザ,0,1504014010010,2900000191112,216076ﾚｰｽｷﾘｶｴKT,サンフォード株式会社,ガーリー,BLACK,1160.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,4010,2026/02/07 13:59:40
4299685,1,1,20260207,1,01001052,FUNイオンモール四條畷,0,1110149022120,2900000194649,450722ﾑﾗﾗﾒｼｼｭｳPK,株式会社FUSION,TC,OFF,1250.00,1,3399,339,10,3399,339,1,3399,339,1,3738,339,0,0,0,0,0,0,0,0,0,10037,2026/02/07 13:58:13
4299685,2,2,20260207,1,01001052,FUNイオンモール四條畷,0,1109149001123,2900000194601,450723ﾑﾗﾗﾒｽｳｪｯﾄPT,株式会社FUSION,TC,OFF,950.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,10037,2026/02/07 13:58:13
4299683,1,1,20260207,1,01001050,FUNイオンモール各務原,0,1511122011010,2900000193642,116KJ001ﾘﾎﾞﾝﾏﾙﾁｷｬﾐ,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BLACK,620.00,1,1799,179,10,1799,179,1,1799,179,1,1979,180,0,0,0,0,0,0,0,0,0,4000,2026/02/07 13:57:08
4299683,2,2,20260207,1,01001050,FUNイオンモール各務原,0,1504050006010,2900000192959,TGDK418ﾌﾛﾝﾄﾘﾎﾞﾝKT(F),株式会社トップ,ガーリー,BLACK,1120.00,1,1799,179,10,1799,179,1,1799,179,1,1978,179,0,0,0,0,0,0,0,0,0,4000,2026/02/07 13:57:08
4299682,1,1,20260207,1,01001036,FUNイオンレイクタウン,0,110912309472A14,2900000173316,F-0194ﾃﾞﾆﾑﾌﾚｱｰPT,株式会社フラワージーンズ,TC,NV,1370.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3320,2026/02/07 13:55:30
4299682,2,2,20260207,1,01001036,FUNイオンレイクタウン,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3320,2026/02/07 13:55:30
4299681,1,1,20260207,1,01001009,FUN千葉C-one,0,1504014009940,2900000191105,215959ﾊﾞｲｶﾗｰﾍﾟﾌﾟﾗﾑKT,サンフォード株式会社,ガーリー,CG,1140.00,1,1399,139,10,1399,139,1,1399,139,1,1538,139,0,0,0,0,0,0,0,0,0,10060,2026/02/07 13:57:21
4299681,2,2,20260207,1,01001009,FUN千葉C-one,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,10060,2026/02/07 13:57:21
4299680,1,1,20260207,1,01001009,FUN千葉C-one,0,1504050006010,2900000192959,TGDK418ﾌﾛﾝﾄﾘﾎﾞﾝKT(F),株式会社トップ,ガーリー,BLACK,1120.00,1,1799,179,10,1799,179,1,1799,179,1,1979,180,0,0,0,0,0,0,0,0,0,10057,2026/02/07 13:55:55
4299680,2,2,20260207,1,01001009,FUN千葉C-one,0,1107156007120,2900000192027,TR-016ﾁｪｯｸﾚｰｽｱｯﾌﾟBL,株式会社グッドクローズ,TC,OFF,990.00,1,2799,279,10,2799,279,1,2799,279,1,3078,279,0,0,0,0,0,0,0,0,0,10057,2026/02/07 13:55:55
4299678,1,1,20260207,1,01001046,FUNららぽーとEXPOCITY,0,1515140011013,2900000190610,TR3883ﾚｰｽｱｯﾌﾟﾛｰﾌｧｰ,株式会社東照,ガーリー,BLACK,1350.00,1,3599,359,10,3599,359,1,3599,359,1,3958,359,0,0,0,0,0,0,0,0,0,3980,2026/02/07 13:58:03
4299678,2,2,20260207,1,01001046,FUNららぽーとEXPOCITY,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3980,2026/02/07 13:58:03
4299676,1,1,20260207,1,01001045,FUNイオンモール水戸内原,0,1504050006130,2900000190733,TGDK418ﾌﾛﾝﾄﾘﾎﾞﾝKT(F),株式会社トップ,ガーリー,IV,1120.00,1,1799,179,10,1799,179,1,1799,179,1,1979,180,0,0,0,0,0,0,0,0,0,10502,2026/02/07 13:53:12
4299676,2,2,20260207,1,01001045,FUNイオンモール水戸内原,0,1507122014390,2900000187986,25AW054-1ｱｼﾒﾁｭﾆｯｸ,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,BR系,1195.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,10502,2026/02/07 13:53:12
4299676,3,3,20260207,1,01001045,FUNイオンモール水戸内原,0,1103120054010,2900000181687,247295-1ﾌｧｰFﾚｻﾞｰｼｮｰﾄJK,株式会社ワンズアーク,TC,BLACK,1790.00,1,4599,459,10,4599,459,1,4599,459,1,5058,459,0,0,0,0,0,0,0,0,0,10502,2026/02/07 13:53:12
4299676,4,4,20260207,1,01001045,FUNイオンモール水戸内原,0,9998998014115,2900000103849,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞLL,その他,***,WH,46.00,0,60,6,10,60,6,1,60,6,1,66,6,0,0,0,0,0,0,0,0,0,10502,2026/02/07 13:53:12
4299675,1,1,20260207,1,01001045,FUNイオンモール水戸内原,0,1504014011940,2900000192386,216079ﾘﾎﾞﾝﾊﾟｲﾙｼﾞｬｶﾞｰﾄﾞKT,サンフォード株式会社,ガーリー,CG,1195.00,1,1999,199,10,1999,199,1,1999,199,1,2198,199,0,0,0,0,0,0,0,0,0,2198,2026/02/07 13:49:00
4299673,1,1,20260207,1,01001049,FUNイオンモール幕張新都心,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,15427,2026/02/07 13:53:31
4299673,2,2,20260207,1,01001049,FUNイオンモール幕張新都心,0,1104117005940,2900000193406,4860063ｼﾞｯﾌﾟﾎﾙﾀｰKT,マディ株式会社,TC,CG,990.00,1,2799,279,10,2799,279,1,2799,279,1,3079,280,0,0,0,0,0,0,0,0,0,15427,2026/02/07 13:53:31
4299673,3,3,20260207,1,01001049,FUNイオンモール幕張新都心,0,1511122011620,2900000193666,116KJ001ﾘﾎﾞﾝﾏﾙﾁｷｬﾐ,株式会社ＴｒｅｅＴｕｍｂｏ,ガーリー,Dot,620.00,1,1799,179,10,1799,179,1,1799,179,1,1979,180,0,0,0,0,0,0,0,0,0,15427,2026/02/07 13:53:31
4299673,4,4,20260207,1,01001049,FUNイオンモール幕張新都心,0,1104014012710,2900000178038,216014ﾗﾒVﾈｯｸKT,サンフォード株式会社,TC,BLUE,950.00,1,2599,259,10,2599,259,1,2599,259,1,2859,260,0,0,0,0,0,0,0,0,0,15427,2026/02/07 13:53:31
4299673,5,5,20260207,1,01001049,FUNイオンモール幕張新都心,0,1109124009130,2900000193130,62107ﾌﾛﾝﾄﾎﾞﾀﾝPT,株式会社アンシェル,TC,IV,1470.00,1,3799,379,10,3799,379,1,3799,379,1,4178,379,0,0,0,0,0,0,0,0,0,15427,2026/02/07 13:53:31
4299673,6,6,20260207,1,01001049,FUNイオンモール幕張新都心,0,110912309471A03,2900000173187,F-0194ﾃﾞﾆﾑﾌﾚｱｰPT,株式会社フラワージーンズ,TC,BLUE,1370.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,15427,2026/02/07 13:53:31
4299672,1,1,20260207,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,1109123074731,2900000131736,F-0101DｽﾄﾚｰﾄﾍﾞﾙﾄPT,株式会社フラワージーンズ,TC,SAX,1370.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3400,2026/02/07 13:52:29
4299672,2,2,20260207,1,01001055,FUN ＬＩＮＫＳ ＵＭＥＤＡ,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3400,2026/02/07 13:52:29
4299670,1,1,20260207,1,01001050,FUNイオンモール各務原,0,1105122017650,2900000192867,116KJ003ｽﾄｰﾝﾛｺﾞﾘﾌﾞCS,株式会社ＴｒｅｅＴｕｍｂｏ,TC,Camouflage,730.00,1,2399,239,10,2399,239,1,2399,239,1,2639,240,0,0,0,0,0,0,0,0,0,7037,2026/02/07 13:50:40
4299670,2,2,20260207,1,01001050,FUNイオンモール各務原,0,1103120062410,2900000192775,280725-15ｽｴﾎﾟﾝJK,株式会社ワンズアーク,TC,PI,1430.00,1,3999,399,10,3999,399,1,3999,399,1,4398,399,0,0,0,0,0,0,0,0,0,7037,2026/02/07 13:50:40
4299669,1,1,20260207,1,01001009,FUN千葉C-one,0,1502080011130,2900000189478,TR-0324ﾂｲｰﾄﾞCD,株式会社ケイスタイル,ガーリー,IV,1200.00,1,1399,139,10,1399,139,1,1399,139,1,1538,139,0,0,0,0,0,0,0,0,0,1538,2026/02/07 13:52:52
4299668,1,1,20260207,1,01001054,FUNエミテラス所沢,0,1504149023130,2900000191723,450754ﾌｪｻﾞｰｵﾌｼｮﾙKT,株式会社FUSION,ガーリー,IV,1100.00,1,1399,139,10,1399,139,1,1399,139,1,1538,139,0,0,0,0,0,0,0,0,0,2000,2026/02/07 13:54:27
4299668,2,2,20260207,1,01001054,FUNエミテラス所沢,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,2000,2026/02/07 13:54:27
4299665,1,1,20260207,1,01001038,FUNららぽーと海老名,0,1504014008130,2900000191051,215958ﾗﾒｶﾀﾘﾎﾞﾝKT,サンフォード株式会社,ガーリー,IV,1001.00,1,3399,339,10,3399,339,1,3399,339,1,3738,339,0,0,0,0,0,0,0,0,0,3760,2026/02/07 13:49:22
4299665,2,2,20260207,1,01001038,FUNららぽーと海老名,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3760,2026/02/07 13:49:22
4299664,1,1,20260207,1,01001036,FUNイオンレイクタウン,0,1105149022720,2900000194564,460043ｼﾞｯﾌﾟﾗﾒPO,株式会社FUSION,TC,NV,850.00,1,2399,239,10,2399,239,1,2399,239,1,2638,239,0,0,0,0,0,0,0,0,0,3000,2026/02/07 13:47:18
4299664,2,2,20260207,1,01001036,FUNイオンレイクタウン,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3000,2026/02/07 13:47:18
4299663,1,1,20260207,1,01001036,FUNイオンレイクタウン,0,1509145001010,2900000189652,630088TｶﾞﾗﾌﾘﾙSP,株式会社クロスツー,ガーリー,BLACK,980.00,1,799,79,10,799,79,1,799,79,1,878,79,0,0,0,0,0,0,0,0,0,1000,2026/02/07 13:45:41
4299662,1,1,20260207,1,01001050,FUNイオンモール各務原,0,1504014008130,2900000191051,215958ﾗﾒｶﾀﾘﾎﾞﾝKT,サンフォード株式会社,ガーリー,IV,1001.00,1,3399,339,10,3399,339,1,3399,339,1,3738,339,0,0,0,0,0,0,0,0,0,5000,2026/02/07 13:45:13
4299662,2,2,20260207,1,01001050,FUNイオンモール各務原,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,5000,2026/02/07 13:45:13
4299660,1,1,20260207,1,01001042,FUNイオンモール大高,0,1110149020650,2900000191778,450689ﾊﾞｯｸｽﾄｰﾝPO,株式会社FUSION,TC,Camouflage,1050.00,1,1399,139,10,1399,139,1,1399,139,1,1539,140,0,0,0,0,0,0,0,0,0,3100,2026/02/07 13:48:46
4299660,2,2,20260207,1,01001042,FUNイオンモール大高,0,1110149020910,2900000191785,450689ﾊﾞｯｸｽﾄｰﾝPO,株式会社FUSION,TC,GRAY,1050.00,1,1399,139,10,1399,139,1,1399,139,1,1538,139,0,0,0,0,0,0,0,0,0,3100,2026/02/07 13:48:46
4299660,3,3,20260207,1,01001042,FUNイオンモール大高,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3100,2026/02/07 13:48:46
4299659,1,1,20260207,1,01001044,FUNイオンモール太田,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,10588,2026/02/07 13:42:47
4299659,2,2,20260207,1,01001044,FUNイオンモール太田,0,1110149020910,2900000191785,450689ﾊﾞｯｸｽﾄｰﾝPO,株式会社FUSION,TC,GRAY,1050.00,1,1399,139,10,1399,139,1,1399,139,1,1539,140,0,0,0,0,0,0,0,0,0,10588,2026/02/07 13:42:47
4299659,3,3,20260207,1,01001044,FUNイオンモール太田,0,1104117005010,2900000193376,4860063ｼﾞｯﾌﾟﾎﾙﾀｰKT,マディ株式会社,TC,BLACK,990.00,1,2799,279,10,2799,279,1,2799,279,1,3079,280,0,0,0,0,0,0,0,0,0,10588,2026/02/07 13:42:47
4299659,4,4,20260207,1,01001044,FUNイオンモール太田,0,1109123073014,2900000131712,F-0036CﾎﾞﾀﾝｽｷﾆｰPT,株式会社フラワージーンズ,TC,BLACK,1080.00,1,2399,239,10,2399,239,1,2399,239,1,2639,240,0,0,0,0,0,0,0,0,0,10588,2026/02/07 13:42:47
4299659,5,5,20260207,1,01001044,FUNイオンモール太田,0,110912309401A33,2900000172944,F-0194ﾃﾞﾆﾑﾌﾚｱｰPT,株式会社フラワージーンズ,TC,BLACK,1370.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,10588,2026/02/07 13:42:47
4299658,1,1,20260207,1,01001050,FUNイオンモール各務原,0,1505151006130,2900000193543,780512ﾚｰｽﾁｮｰｶｰPO,株式会社パボ,ガーリー,IV,950.00,1,2599,259,10,2599,259,1,2599,259,1,2858,259,0,0,0,0,0,0,0,0,0,3019,2026/02/07 13:43:03
4299658,2,2,20260207,1,01001050,FUNイオンモール各務原,0,9998998011112,2900000103818,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞS,その他,***,WH,7.00,0,10,1,10,10,1,1,10,1,1,11,1,0,0,0,0,0,0,0,0,0,3019,2026/02/07 13:43:03
4299656,1,1,20260207,1,01001043,FUNららぽーと愛知東郷,0,1508108005013,2900000191341,316078ﾚｰｽﾏｰﾒｲﾄﾞSK,ＢＬＩＳＴ株式会社,ガーリー,BLACK,1080.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,4199,2026/02/07 13:43:43
4299656,2,2,20260207,1,01001043,FUNららぽーと愛知東郷,0,1113146001010,2900000101357,221-2108ﾁｪｰﾝﾊﾞｯｸﾙﾍﾞﾙﾄ,Fine trading,TC,BLACK,310.00,1,799,79,10,799,79,1,799,79,1,879,80,0,0,0,0,0,0,0,0,0,4199,2026/02/07 13:43:43
4299656,3,3,20260207,1,01001043,FUNららぽーと愛知東郷,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,4199,2026/02/07 13:43:43
4299655,1,1,20260207,1,01001034,FUNららぽーと富士見,0,110912309471A04,2900000173194,F-0194ﾃﾞﾆﾑﾌﾚｱｰPT,株式会社フラワージーンズ,TC,BLUE,1370.00,1,2999,299,10,2999,299,1,2999,299,1,3299,300,0,0,0,0,0,0,0,0,0,7070,2026/02/07 13:41:07
4299655,2,2,20260207,1,01001034,FUNららぽーと富士見,0,1110149022120,2900000194649,450722ﾑﾗﾗﾒｼｼｭｳPK,株式会社FUSION,TC,OFF,1250.00,1,3399,339,10,3399,339,1,3399,339,1,3738,339,0,0,0,0,0,0,0,0,0,7070,2026/02/07 13:41:07
4299655,3,3,20260207,1,01001034,FUNららぽーと富士見,0,9998998013114,2900000103832,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞL,その他,***,WH,22.00,0,30,3,10,30,3,1,30,3,1,33,3,0,0,0,0,0,0,0,0,0,7070,2026/02/07 13:41:07
4299654,1,1,20260207,1,01001028,FUNスマーク伊勢崎,0,1504149024130,2900000194519,460052ｽｿﾚｰｽﾘﾎﾞﾝKT,株式会社FUSION,ガーリー,IV,1250.00,1,3599,359,10,3599,359,1,3599,359,1,3958,359,0,0,0,0,0,0,0,0,0,3958,2026/02/07 13:40:36
4299653,1,1,20260207,1,01001056,FUNイオンモール岡山,0,1110117073650,2900000189546,4859609ﾗﾒﾛｺﾞｼﾞｯﾌﾟPK,マディ株式会社,TC,Camouflage,1310.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,10008,2026/02/07 13:37:07
4299651,1,1,20260207,1,01001034,FUNららぽーと富士見,0,1113108005010,2900000188686,315980ｽﾀｯｽﾞﾍﾞﾙﾄ,ＢＬＩＳＴ株式会社,TC,BLACK,500.00,1,1399,139,10,1399,139,1,1399,139,1,1538,139,0,0,0,0,0,0,0,0,0,1538,2026/02/07 13:38:09
4299650,1,1,20260207,1,01001036,FUNイオンレイクタウン,0,1508049020013,2900000193215,36271ｻｲﾄﾞWﾍﾞﾙﾄSK,株式会社パンプキン,ガーリー,BLACK,1130.00,1,2999,299,10,2999,299,1,2999,299,1,3298,299,0,0,0,0,0,0,0,0,0,3500,2026/02/07 13:37:39
4299650,2,2,20260207,1,01001036,FUNイオンレイクタウン,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,3500,2026/02/07 13:37:39
4299649,1,1,20260207,1,01001009,FUN千葉C-one,0,1110014091650,2900000189270,2285868ﾊﾞｯｸｸﾛｽｼﾞｯﾌﾟPK,サンフォード株式会社,TC,Camouflage,1300.00,1,1599,159,10,1599,159,1,1599,159,1,1758,159,0,0,0,0,0,0,0,0,0,1758,2026/02/07 13:39:02
4299648,1,1,20260207,1,01001009,FUN千葉C-one,0,1504014008130,2900000191051,215958ﾗﾒｶﾀﾘﾎﾞﾝKT,サンフォード株式会社,ガーリー,IV,1001.00,1,3399,339,10,3399,339,1,3399,339,1,3738,339,0,0,0,0,0,0,0,0,0,5000,2026/02/07 13:36:45
4299648,2,2,20260207,1,01001009,FUN千葉C-one,0,9998998012113,2900000103825,NｼｮｯﾋﾟﾝｸﾞﾊﾞｯｸﾞM,その他,***,WH,11.00,0,20,2,10,20,2,1,20,2,1,22,2,0,0,0,0,0,0,0,0,0,5000,2026/02/07 13:36:45
4299647,1,1,20260207,1,01001054,FUNエミテラス所沢,0,1504149023130,2900000191723,450754ﾌｪｻﾞｰｵﾌｼｮﾙKT,株式会社FUSION,ガーリー,IV,1100.00,1,1399,139,10,1399,139,1,1399,139,1,1538,139,0,0,0,0,0,0,0,0,0,1538,2026/02/07 13:37:04
